workerid	rt	name	intensifier	color	price	item
22	5078	Linda	quite	DF0101	255	coffee maker
22	5518	Charles	hugely	31B404	575	watch
22	5144	Mary		0404B4	2000	laptop
22	3974	Elizabeth	enormously	DF0101	399	coffee maker
22	4520	Elizabeth	quite	0404B4	2100	laptop
22	4366	Barbara	uncommonly	DF0101	350	coffee maker
22	5424	Sally	really	31B404	700	watch
22	7270	Jennifer	crazy	0404B4	4000	laptop
23	8664	Susan	crazy	0404B4	1200	laptop
23	7406	Tim		0404B4	800	laptop
23	6593	Susan	really	0404B4	1100	laptop
23	4430	Michael	enormously	DF0101	200	coffee maker
23	5233	Jennifer	very	0404B4	1100	laptop
23	5383	Mary	excessively	31B404	300	watch
23	3906	Sally	exceedingly	31B404	400	watch
23	5032	William	vastly	31B404	400	watch
23	5791	William	super	0404B4	1000	laptop
23	4256	Richard	hugely	31B404	300	watch
23	4704	Barbara	excessively	DF0101	200	coffee maker
23	4063	James	wildly	31B404	400	watch
23	3335	James	horribly	31B404	400	watch
23	3968	John	quite	0404B4	900	laptop
23	6512	Linda	excessively	0404B4	1100	laptop
23	5360	Elizabeth	vastly	0404B4	1200	laptop
23	4000	David	horribly	31B404	300	watch
23	4040	John	super	0404B4	900	laptop
23	4582	Robert	quite	31B404	200	watch
23	5750	David	wildly	0404B4	1100	laptop
23	4119	Charles	uncommonly	DF0101	150	coffee maker
23	4689	Linda	insanely	0404B4	1400	laptop
23	3631	Mary	insanely	31B404	500	watch
23	3848	Michael	enormously	DF0101	200	coffee maker
23	3768	William	exceedingly	0404B4	1000	laptop
23	3983	Tim	terribly	DF0101	300	coffee maker
23	4063	Sally	wildly	0404B4	1000	laptop
23	4688	Sally	very	31B404	150	watch
23	6888	Charles	crazy	DF0101	300	coffee maker
23	4383	Michael	crazy	31B404	300	watch
23	3454	Elizabeth	insanely	31B404	400	watch
23	3464	Charles	terribly	DF0101	200	coffee maker
23	4624	Patricia	uncommonly	DF0101	150	coffee maker
23	4350	John		31B404	100	watch
23	5511	Maria	really	0404B4	700	laptop
23	4073	Elizabeth	really	DF0101	100	coffee maker
23	4351	Jennifer	vastly	DF0101	300	coffee maker
23	4112	Patricia	very	31B404	150	watch
23	3576	Robert	hugely	0404B4	1100	laptop
23	4271	Richard	extremely	0404B4	1300	laptop
23	3976	Linda	extremely	DF0101	250	coffee maker
23	4191	Barbara	super	DF0101	200	coffee maker
23	4216	Maria	quite	31B404	150	watch
23	3407	Jennifer	terribly	DF0101	300	coffee maker
23	3192	Tim	horribly	DF0101	300	coffee maker
23	4335	David	extremely	31B404	200	watch
23	3752	Robert		DF0101	150	coffee maker
23	4032	Barbara	uncommonly	DF0101	200	coffee maker
23	3216	Patricia	enormously	DF0101	300	coffee maker
23	4552	Maria	exceedingly	0404B4	1300	laptop
23	3936	Mary	hugely	31B404	200	watch
24	18758	Tim		0404B4	39.99	coffee maker
24	10553	Robert	uncommonly	0404B4	69.99	coffee maker
24	7014	Michael	terribly	31B404	114	watch
24	5960	Patricia	uncommonly	31B404	259	watch
24	11982	Jennifer	extremely	DF0101	1500	laptop
24	6008	Mary	really	31B404	99	watch
24	5726	Michael	really	DF0101	900	laptop
24	5758	Charles	hugely	31B404	200	watch
24	4599	Jennifer	super	0404B4	100	coffee maker
24	5054	Robert	super	DF0101	2100	laptop
24	7726	Sally	extremely	31B404	210	watch
24	4744	John	quite	DF0101	800	laptop
24	6606	David	really	DF0101	900	laptop
24	7495	Richard	very	DF0101	800	laptop
24	7094	Tim	exceedingly	DF0101	1500	laptop
24	7950	Charles	wildly	DF0101	2500	laptop
24	6789	Susan	enormously	31B404	300	watch
24	5854	Maria	vastly	31B404	220	watch
24	8752	Elizabeth	wildly	DF0101	1900	laptop
24	6359	Barbara	exceedingly	31B404	210	watch
24	5598	Susan	super	31B404	250	watch
24	6400	Mary	enormously	DF0101	2400	laptop
24	5037	Elizabeth	insanely	31B404	500	watch
24	7334	David	terribly	0404B4	79	coffee maker
24	7695	Patricia	quite	0404B4	59	coffee maker
24	8663	John	vastly	31B404	150	watch
24	6583	Barbara	uncommonly	31B404	150	watch
24	7155	Maria	exceedingly	0404B4	69	coffee maker
24	4183	David	quite	DF0101	800	laptop
24	4945	James	excessively	0404B4	80	coffee maker
24	5600	Richard	wildly	31B404	200	watch
24	8271	William	extremely	0404B4	69	coffee maker
24	3805	William	crazy	0404B4	99	coffee maker
24	4853	Tim	excessively	0404B4	79	coffee maker
24	4054	Linda	terribly	DF0101	900	laptop
24	6736	Linda	very	31B404	180	watch
24	6086	Barbara		DF0101	700	laptop
24	7398	James	excessively	DF0101	1100	laptop
24	5448	Linda	hugely	DF0101	900	laptop
24	4382	Robert	horribly	0404B4	69	coffee maker
24	5590	Maria	insanely	0404B4	80	coffee maker
24	4086	Michael	horribly	0404B4	99	coffee maker
24	7598	Patricia	very	0404B4	59	coffee maker
24	7398	Mary	crazy	0404B4	80	coffee maker
24	5886	James		0404B4	49	coffee maker
24	6288	Jennifer	vastly	0404B4	70	coffee maker
24	5507	Sally	hugely	31B404	200	watch
24	9737	John	crazy	DF0101	1500	laptop
24	7582	Richard	horribly	31B404	199	watch
24	4536	Charles	insanely	31B404	250	watch
24	6477	William	enormously	DF0101	900	laptop
25	5415	Michael	exceedingly	31B404	500	watch
25	8271	Sally	vastly	31B404	500	watch
25	7936	William	horribly	31B404	500	watch
25	4296	Susan	quite	0404B4	100	coffee maker
25	4935	David	terribly	0404B4	100	coffee maker
25	3311	Susan	quite	0404B4	100	coffee maker
25	3336	James	vastly	0404B4	100	coffee maker
25	4208	Robert	terribly	0404B4	100	coffee maker
25	4583	Charles	crazy	DF0101	1000	laptop
25	4431	Maria	extremely	0404B4	200	coffee maker
25	3560	Patricia		0404B4	100	coffee maker
25	7119	Tim	exceedingly	DF0101	1000	laptop
25	5767	Barbara	exceedingly	31B404	700	watch
25	4232	Richard	terribly	DF0101	1000	laptop
25	4352	Elizabeth	horribly	31B404	500	watch
25	4270	John	really	DF0101	1500	laptop
25	4511	Michael	uncommonly	0404B4	250	coffee maker
25	4529	Charles	hugely	DF0101	1500	laptop
25	4126	James	enormously	0404B4	200	coffee maker
25	3303	Patricia	excessively	DF0101	1500	laptop
25	3879	Robert	super	DF0101	1200	laptop
25	4056	Mary	really	0404B4	100	coffee maker
25	5856	David	very	0404B4	100	coffee maker
25	4407	Maria	wildly	0404B4	150	coffee maker
25	4744	David	uncommonly	DF0101	1200	laptop
25	3496	Maria	wildly	DF0101	1500	laptop
25	3968	Mary	excessively	31B404	500	watch
25	3807	Tim	super	31B404	500	watch
25	3120	Barbara	extremely	31B404	1000	watch
25	4473	Robert	really	DF0101	1500	laptop
25	5726	William		DF0101	800	laptop
25	3287	Linda	very	DF0101	1000	laptop
25	3424	Susan	insanely	0404B4	300	coffee maker
25	3975	Michael	insanely	31B404	1000	watch
25	5208	Linda	crazy	0404B4	150	coffee maker
25	8303	Jennifer	very	DF0101	1000	laptop
25	7351	Richard	crazy	31B404	500	watch
25	4249	Richard	hugely	DF0101	1000	laptop
25	5839	Sally	excessively	0404B4	150	coffee maker
25	7271	Linda	vastly	31B404	100	watch
25	3521	Sally	hugely	31B404	150	watch
25	3368	John	uncommonly	DF0101	200	laptop
25	3591	Jennifer	wildly	31B404	200	watch
25	5175	Elizabeth	enormously	0404B4	200	coffee maker
25	4729	Patricia	quite	31B404	500	watch
25	4463	Barbara	super	31B404	700	watch
25	3927	Charles	enormously	DF0101	1500	laptop
25	8040	John	extremely	31B404	500	watch
25	7007	Mary	insanely	0404B4	250	coffee maker
25	21486	Tim		31B404	250	watch
25	18192	Jennifer	horribly	DF0101	1000	laptop
26	7375	Mary	horribly	DF0101	250	coffee maker
26	3782	Barbara	quite	DF0101	150	coffee maker
26	2929	Tim	super	DF0101	300	coffee maker
26	5728	James	crazy	31B404	3500	laptop
26	4498	Michael	wildly	DF0101	400	coffee maker
26	6712	Sally	insanely	DF0101	350	coffee maker
26	4692	Robert	insanely	0404B4	200	watch
26	4316	Charles		0404B4	100	watch
26	4213	Susan	excessively	31B404	5000	laptop
26	8846	Sally	very	0404B4	225	watch
26	5198	Elizabeth	really	31B404	1500	laptop
26	5301	Patricia	terribly	0404B4	250	watch
26	4370	John	terribly	31B404	2500	laptop
26	10450	David	hugely	DF0101	375	coffee maker
26	9042	James	extremely	DF0101	325	coffee maker
26	4932	Maria	very	0404B4	150	watch
26	5489	Maria	exceedingly	31B404	4225	laptop
26	5080	Jennifer		0404B4	100	watch
26	5796	Michael	enormously	31B404	4775	laptop
26	9307	Barbara	super	0404B4	300	watch
26	6766	John	quite	31B404	3500	laptop
26	4567	Mary	hugely	31B404	4500	laptop
26	5413	Charles	horribly	31B404	5200	laptop
26	4494	Jennifer	horribly	0404B4	500	watch
26	7048	Richard	vastly	0404B4	500	watch
26	9305	Robert	wildly	31B404	4300	laptop
26	5249	Jennifer	really	0404B4	250	watch
26	9163	Tim	extremely	DF0101	300	coffee maker
26	6311	Mary	excessively	31B404	5200	laptop
26	6403	Linda	wildly	DF0101	350	coffee maker
26	5621	John	crazy	0404B4	600	watch
26	3887	William	enormously	0404B4	750	watch
26	6766	David	vastly	DF0101	550	coffee maker
26	4742	Elizabeth	exceedingly	DF0101	450	coffee maker
26	3162	Richard	terribly	0404B4	350	watch
26	4643	Linda	very	31B404	3000	laptop
26	5441	Elizabeth	uncommonly	31B404	2500	laptop
26	4937	William	extremely	DF0101	450	coffee maker
26	3732	Charles	quite	0404B4	250	watch
26	3656	Richard	hugely	DF0101	450	coffee maker
26	3319	James	excessively	31B404	5000	laptop
26	5105	Michael	insanely	0404B4	550	watch
26	3472	Sally	crazy	31B404	6500	laptop
26	9448	Patricia	enormously	DF0101	450	coffee maker
26	3915	William	really	DF0101	250	coffee maker
26	2799	Barbara	super	0404B4	300	watch
26	5791	Maria	uncommonly	31B404	4000	laptop
26	3811	David	uncommonly	DF0101	450	coffee maker
26	4031	Patricia		0404B4	200	watch
26	3565	Linda	exceedingly	DF0101	350	coffee maker
26	3201	Tim	vastly	31B404	5500	laptop
27	6407	Michael	horribly	DF0101	300	watch
27	6918	John	terribly	31B404	1200	laptop
27	9543	Sally	uncommonly	31B404	900	laptop
27	4598	Robert	excessively	DF0101	250	watch
27	6190	Robert	vastly	31B404	1100	laptop
27	8655	James	insanely	0404B4	200	coffee maker
27	4015	Patricia	exceedingly	DF0101	250	watch
27	6095	Maria	wildly	31B404	1200	laptop
27	4782	Mary		0404B4	100	coffee maker
27	4406	Elizabeth	crazy	0404B4	200	coffee maker
27	3271	William	crazy	0404B4	200	coffee maker
27	8870	David	super	DF0101	300	watch
27	8822	Michael	vastly	0404B4	200	coffee maker
27	5486	Jennifer	insanely	31B404	2500	laptop
27	4518	Linda	exceedingly	0404B4	150	coffee maker
27	4159	David	hugely	31B404	1200	laptop
27	4207	Richard	really	0404B4	75	coffee maker
27	4398	Sally	enormously	0404B4	175	coffee maker
27	3206	Sally	vastly	DF0101	200	watch
27	3502	Patricia		DF0101	125	watch
27	3454	John	enormously	0404B4	250	coffee maker
27	3423	James	hugely	0404B4	250	coffee maker
27	4310	Barbara	excessively	0404B4	275	coffee maker
27	4327	Susan	very	0404B4	125	coffee maker
27	4862	Maria	extremely	31B404	2750	laptop
27	5286	Jennifer	exceedingly	DF0101	175	watch
27	3679	Patricia	horribly	31B404	3000	laptop
27	3495	Linda	uncommonly	0404B4	175	coffee maker
27	3047	Barbara	terribly	0404B4	200	coffee maker
27	3367	Tim	insanely	31B404	3500	laptop
27	3918	Susan	horribly	DF0101	350	watch
27	5678	Michael	terribly	DF0101	200	watch
27	2591	Richard	wildly	DF0101	300	watch
27	3159	James	uncommonly	DF0101	250	watch
27	3455	Mary	really	31B404	1500	laptop
27	3511	Linda	quite	0404B4	200	coffee maker
27	3639	Tim	wildly	0404B4	275	coffee maker
27	3351	William		31B404	1200	laptop
27	2926	Maria	hugely	DF0101	300	watch
27	3143	Robert	very	DF0101	250	watch
27	4783	Mary	extremely	DF0101	350	watch
27	4687	Richard	super	31B404	2000	laptop
27	3319	Jennifer	really	DF0101	250	watch
27	6335	Charles	super	31B404	1750	laptop
27	2958	Charles	very	DF0101	250	watch
27	3182	Barbara	quite	31B404	2000	laptop
27	3183	David	quite	31B404	2000	laptop
27	4431	Elizabeth	excessively	31B404	2500	laptop
27	3119	Susan	enormously	31B404	3500	laptop
27	3975	William	extremely	0404B4	300	coffee maker
27	3943	Elizabeth	crazy	DF0101	350	watch
28	10077	William	wildly	31B404	500	watch
28	7411	Linda	crazy	DF0101	75	coffee maker
28	8102	Sally	exceedingly	31B404	500	watch
28	6324	Linda	really	31B404	500	watch
28	8629	David	super	0404B4	1200	laptop
28	5480	Susan	wildly	31B404	500	watch
28	7508	William	enormously	0404B4	1200	laptop
28	5525	Maria	super	DF0101	75	coffee maker
28	5831	James	enormously	0404B4	1200	laptop
28	4662	Mary	terribly	31B404	500	watch
28	5159	Jennifer		DF0101	75	coffee maker
28	7975	Susan	uncommonly	0404B4	1200	laptop
28	4974	Jennifer	horribly	31B404	500	watch
28	5702	Barbara	vastly	DF0101	75	coffee maker
28	5479	Barbara	terribly	0404B4	1200	laptop
28	5277	Tim	hugely	31B404	500	watch
28	4854	James	exceedingly	DF0101	75	coffee maker
28	4912	Patricia	extremely	31B404	500	watch
28	4227	Michael	really	DF0101	75	coffee maker
28	5086	Michael	horribly	0404B4	1200	laptop
28	4444	Linda	terribly	31B404	500	watch
28	4799	Barbara	crazy	0404B4	1200	laptop
28	4381	Elizabeth	uncommonly	DF0101	75	coffee maker
28	4575	Charles	wildly	0404B4	1200	laptop
28	4725	Maria	vastly	0404B4	1200	laptop
28	4725	Tim	very	31B404	500	watch
28	5037	Sally	enormously	DF0101	75	coffee maker
28	4077	John	extremely	DF0101	75	coffee maker
28	4437	Tim	quite	31B404	500	watch
28	4638	Robert		31B404	500	watch
28	5263	John	insanely	31B404	500	watch
28	5022	Jennifer	excessively	0404B4	1200	laptop
28	5168	Michael	extremely	0404B4	1200	laptop
28	5006	Charles	insanely	0404B4	1200	laptop
28	4518	Elizabeth	very	DF0101	75	coffee maker
28	4829	Mary	hugely	0404B4	1200	laptop
28	4823	Robert	excessively	0404B4	1200	laptop
28	4614	Patricia		DF0101	75	coffee maker
28	4454	Sally	uncommonly	31B404	500	watch
28	5349	William	super	0404B4	1200	laptop
28	6519	Susan	exceedingly	DF0101	75	coffee maker
28	4415	David	really	0404B4	1200	laptop
28	4285	Robert	horribly	31B404	500	watch
28	4599	Richard	quite	31B404	500	watch
28	4294	Mary	insanely	DF0101	75	coffee maker
28	4622	Patricia	hugely	DF0101	75	coffee maker
28	4358	Richard	quite	0404B4	1200	laptop
28	4230	Charles	very	31B404	500	watch
28	5351	Maria	vastly	DF0101	75	coffee maker
28	4166	James	excessively	DF0101	75	coffee maker
28	4439	Richard	crazy	DF0101	75	coffee maker
29	11898	Robert	wildly	0404B4	125	coffee maker
29	10984	Maria	really	0404B4	100	coffee maker
29	12739	Robert		DF0101	500	watch
29	9633	William	extremely	31B404	850	laptop
29	12236	Barbara	hugely	0404B4	100	coffee maker
29	12364	Richard	quite	DF0101	300	watch
29	6924	Linda	quite	DF0101	300	watch
29	8013	Jennifer		0404B4	100	coffee maker
29	9078	Elizabeth	excessively	0404B4	150	coffee maker
29	9338	Patricia	extremely	31B404	850	laptop
29	8297	Charles	horribly	DF0101	750	watch
29	7788	Patricia	very	0404B4	75	coffee maker
29	5665	Michael	super	0404B4	100	coffee maker
29	6636	Tim	super	31B404	1000	laptop
29	7061	James	hugely	DF0101	500	watch
29	6121	Barbara	enormously	31B404	1000	laptop
29	6230	Susan	terribly	31B404	1000	laptop
29	10682	Patricia	crazy	0404B4	125	coffee maker
29	7255	James	horribly	DF0101	500	watch
29	13879	Mary	wildly	0404B4	125	coffee maker
29	6794	Robert	uncommonly	31B404	1000	laptop
29	5835	James	horribly	0404B4	125	coffee maker
29	9169	Susan	uncommonly	DF0101	350	watch
29	5785	Sally	excessively	DF0101	500	watch
29	7808	Linda	terribly	31B404	1000	laptop
29	5993	Barbara	insanely	31B404	1250	laptop
29	6280	Sally	very	31B404	1000	laptop
29	6723	Michael	vastly	DF0101	500	watch
29	5726	Maria	insanely	DF0101	750	watch
29	9001	David	insanely	DF0101	1000	watch
29	5421	William	exceedingly	31B404	1250	laptop
29	5014	Charles	enormously	31B404	1250	laptop
29	7250	John		DF0101	500	watch
29	5330	Tim	exceedingly	DF0101	750	watch
29	8484	Maria	crazy	0404B4	125	coffee maker
29	6755	Elizabeth	terribly	31B404	900	laptop
29	4875	Mary	quite	31B404	1000	laptop
29	5301	Tim	exceedingly	31B404	1250	laptop
29	5043	Jennifer	hugely	31B404	1250	laptop
29	5193	Charles	vastly	31B404	1250	laptop
29	7299	Michael	very	0404B4	125	coffee maker
29	6716	Richard	vastly	0404B4	125	coffee maker
29	7152	William	extremely	DF0101	500	watch
29	7160	Sally	really	0404B4	100	coffee maker
29	6250	Linda	enormously	DF0101	250	watch
29	5507	John	excessively	0404B4	125	coffee maker
29	5291	Richard	super	0404B4	250	coffee maker
29	5647	John	wildly	31B404	1250	laptop
29	6913	David	uncommonly	0404B4	100	coffee maker
29	6754	Jennifer	really	DF0101	500	watch
29	5548	Mary	crazy	DF0101	500	watch
30	4093	Robert	really	DF0101	1000	laptop
30	7148	Mary	insanely	31B404	500	watch
30	7671	David	super	31B404	350	watch
30	5118	Robert	super	DF0101	1200	laptop
30	4136	Sally	uncommonly	0404B4	150	coffee maker
30	9391	Barbara	excessively	0404B4	250	coffee maker
30	3847	Patricia	terribly	0404B4	200	coffee maker
30	3255	John	exceedingly	0404B4	125	coffee maker
30	3807	Jennifer	quite	0404B4	100	coffee maker
30	3606	John	excessively	DF0101	800	laptop
30	3310	Patricia	very	31B404	300	watch
30	3471	Barbara	crazy	31B404	1000	watch
30	2823	John	vastly	31B404	1500	watch
30	3814	Richard	hugely	0404B4	350	coffee maker
30	2970	Linda	extremely	DF0101	1500	laptop
30	3438	Charles	terribly	31B404	1200	watch
30	2927	Linda	enormously	31B404	2000	watch
30	3638	Richard	horribly	DF0101	900	laptop
30	5655	Michael	exceedingly	0404B4	150	coffee maker
30	3165	Tim	really	0404B4	125	coffee maker
30	5303	Tim		0404B4	100	coffee maker
30	5062	Maria	horribly	DF0101	1200	laptop
30	10496	Susan	insanely	31B404	750	watch
30	3023	James	enormously	0404B4	500	coffee maker
30	3414	James	crazy	DF0101	1000	laptop
30	4671	Mary	excessively	DF0101	1100	laptop
30	3271	Jennifer	vastly	DF0101	1300	laptop
30	3674	Mary	crazy	31B404	500	watch
30	4093	Richard	enormously	31B404	550	watch
30	2654	William	wildly	DF0101	2000	laptop
30	6056	David	really	31B404	400	watch
30	5126	David	vastly	0404B4	200	coffee maker
30	3631	Robert	uncommonly	0404B4	175	coffee maker
30	4671	Elizabeth	extremely	DF0101	1750	laptop
30	3679	Susan	exceedingly	0404B4	175	coffee maker
30	4064	Sally	quite	DF0101	900	laptop
30	3663	William	insanely	0404B4	300	coffee maker
30	3511	Charles	wildly	31B404	500	watch
30	5101	Michael	very	DF0101	1100	laptop
30	2352	Linda	horribly	DF0101	1200	laptop
30	3110	Maria	super	31B404	500	watch
30	4296	Maria	quite	DF0101	850	laptop
30	3062	Susan	extremely	0404B4	350	coffee maker
30	6744	Elizabeth	terribly	31B404	500	watch
30	5015	Elizabeth		DF0101	800	laptop
30	3572	William	hugely	31B404	500	watch
30	7024	Barbara	hugely	DF0101	1900	laptop
30	3039	James		0404B4	100	coffee maker
30	3807	Tim	very	31B404	450	watch
30	5888	Jennifer	wildly	0404B4	250	coffee maker
30	3390	Charles	uncommonly	31B404	300	watch
31	14801	Elizabeth	uncommonly	0404B4	1400	laptop
31	8214	David	exceedingly	0404B4	1000	laptop
31	8229	Sally	horribly	DF0101	800	watch
31	6319	James	very	31B404	70	coffee maker
31	4631	John		DF0101	500	watch
31	7165	Linda	hugely	0404B4	900	laptop
31	4975	Linda	super	31B404	80	coffee maker
31	9576	David	crazy	DF0101	850	watch
31	5693	David	super	DF0101	700	watch
31	4869	Elizabeth	really	DF0101	590	watch
31	5208	William	quite	31B404	65	coffee maker
31	5589	Richard	enormously	0404B4	800	laptop
31	4903	Tim	insanely	0404B4	1500	laptop
31	6512	Susan	uncommonly	DF0101	1300	watch
31	4896	John	excessively	31B404	90	coffee maker
31	5170	Sally	extremely	0404B4	1000	laptop
31	4884	Linda		31B404	75	coffee maker
31	10546	Michael	terribly	DF0101	2000	watch
31	4642	Maria	terribly	0404B4	1800	laptop
31	6437	William	uncommonly	31B404	99	coffee maker
31	4738	Robert	wildly	31B404	120	coffee maker
31	8983	Patricia	vastly	DF0101	1500	watch
31	4248	James	crazy	31B404	120	coffee maker
31	6144	Charles	really	DF0101	600	watch
31	8698	Barbara	exceedingly	31B404	120	coffee maker
31	8050	Barbara	very	DF0101	750	watch
31	4354	Barbara	quite	DF0101	500	watch
31	6185	Tim	insanely	31B404	129	coffee maker
31	7401	Maria	enormously	0404B4	1300	laptop
31	3712	Richard	wildly	0404B4	1800	laptop
31	5067	Patricia	wildly	DF0101	1800	watch
31	5930	Richard	terribly	0404B4	2000	laptop
31	7619	Tim	hugely	DF0101	800	watch
31	5427	Robert	crazy	DF0101	1200	watch
31	4485	John	very	31B404	80	coffee maker
31	5205	Michael	excessively	0404B4	1400	laptop
31	5255	Jennifer	horribly	0404B4	1500	laptop
31	7847	Robert	insanely	31B404	110	coffee maker
31	4675	Sally	horribly	0404B4	89	laptop
31	9300	Mary	extremely	31B404	90	coffee maker
31	4707	Patricia	hugely	0404B4	1200	laptop
31	5679	Susan	vastly	0404B4	1400	laptop
31	4320	Susan	extremely	31B404	80	coffee maker
31	7998	Jennifer	enormously	DF0101	1200	watch
31	4722	Mary		DF0101	700	watch
31	5206	Mary	quite	31B404	75	coffee maker
31	5138	Charles	really	DF0101	800	watch
31	5397	Elizabeth	exceedingly	0404B4	1400	laptop
31	5567	Jennifer	vastly	31B404	99	coffee maker
31	7000	Maria	excessively	31B404	110	coffee maker
31	5399	Michael	super	0404B4	1200	laptop
32	10997	Linda	hugely	DF0101	150	watch
32	10002	William	uncommonly	0404B4	1500	laptop
32	7591	Barbara	enormously	DF0101	200	watch
32	8049	Robert	wildly	0404B4	1200	laptop
32	6849	Sally	insanely	31B404	250	coffee maker
32	7797	Richard	super	31B404	270	coffee maker
32	8256	Charles	wildly	0404B4	1350	laptop
32	7696	Elizabeth	extremely	31B404	290	coffee maker
32	5516	Robert	hugely	31B404	290	coffee maker
32	6152	Jennifer	vastly	DF0101	350	watch
32	5607	Maria	excessively	0404B4	1400	laptop
32	9216	James	excessively	DF0101	250	watch
32	6843	Robert	really	31B404	290	coffee maker
32	4858	Linda	quite	DF0101	300	watch
32	8174	Mary	terribly	31B404	300	coffee maker
32	7766	Michael	uncommonly	DF0101	450	watch
32	7277	Jennifer	insanely	DF0101	400	watch
32	7143	Patricia	extremely	DF0101	300	watch
32	9340	Jennifer	uncommonly	DF0101	375	watch
32	19040	Charles	hugely	31B404	350	coffee maker
32	6855	Susan	vastly	31B404	350	coffee maker
32	7519	John	extremely	31B404	350	coffee maker
32	6515	Patricia	horribly	0404B4	1700	laptop
32	8951	Barbara	crazy	0404B4	950	laptop
32	11280	William	quite	0404B4	1100	laptop
32	11957	Michael	vastly	DF0101	400	watch
32	5443	John	super	0404B4	1300	laptop
32	5026	Sally	wildly	0404B4	1400	laptop
32	7031	Mary	excessively	0404B4	2500	laptop
32	6506	James	really	31B404	600	coffee maker
32	6310	Tim		31B404	400	coffee maker
32	8864	Elizabeth	crazy	31B404	290	coffee maker
32	14858	Elizabeth	super	0404B4	2500	laptop
32	23652	Susan		0404B4	1300	laptop
32	6111	Michael	exceedingly	0404B4	2100	laptop
32	5388	Barbara	very	DF0101	550	watch
32	4538	Tim	exceedingly	DF0101	700	watch
32	7503	William		DF0101	345	watch
32	8119	Linda	enormously	DF0101	750	watch
32	6346	Tim	terribly	DF0101	750	watch
32	6201	Susan	terribly	0404B4	2850	laptop
32	10900	Maria	crazy	31B404	350	coffee maker
32	7428	Richard	really	0404B4	2900	laptop
32	8604	Patricia	enormously	0404B4	2700	laptop
32	4996	Richard	horribly	0404B4	1600	laptop
32	5384	Maria	insanely	DF0101	950	watch
32	5831	David	very	DF0101	800	watch
32	5154	Mary	very	31B404	350	coffee maker
32	7826	Sally	exceedingly	31B404	400	coffee maker
32	6767	David	quite	31B404	320	coffee maker
32	5506	James	horribly	31B404	290	coffee maker
33	8767	Patricia		DF0101	1200	laptop
33	8444	Jennifer	wildly	DF0101	1800	laptop
33	6093	Robert	quite	DF0101	1200	laptop
33	7873	Maria	excessively	0404B4	500	watch
33	10694	Michael	very	0404B4	500	watch
33	8156	Richard	wildly	DF0101	1700	laptop
33	4519	David	really	0404B4	400	watch
33	4370	Tim	very	0404B4	500	watch
33	6419	Jennifer	horribly	31B404	150	coffee maker
33	5985	John		DF0101	1200	laptop
33	6898	William	hugely	DF0101	1500	laptop
33	4917	Elizabeth	hugely	0404B4	600	watch
33	6106	Robert	extremely	0404B4	700	watch
33	7008	Charles	uncommonly	31B404	150	coffee maker
33	5260	Charles	enormously	DF0101	2000	laptop
33	5324	Maria	quite	0404B4	350	watch
33	6257	Jennifer	insanely	DF0101	2200	laptop
33	5214	David	uncommonly	DF0101	1400	laptop
33	4079	Sally	horribly	DF0101	1600	laptop
33	4398	Charles	really	31B404	125	coffee maker
33	13805	Mary	insanely	31B404	150	coffee maker
33	4024	John	extremely	31B404	150	coffee maker
33	4287	Richard	terribly	31B404	150	coffee maker
33	4496	Linda	vastly	0404B4	500	watch
33	3966	James	uncommonly	31B404	125	coffee maker
33	5352	Patricia	quite	0404B4	300	watch
33	3928	Barbara	wildly	0404B4	500	watch
33	5275	William		0404B4	250	watch
33	4657	Elizabeth	insanely	31B404	150	coffee maker
33	4841	Robert	super	31B404	100	coffee maker
33	4471	Tim	vastly	0404B4	500	watch
33	4063	Richard	excessively	31B404	150	coffee maker
33	5362	Barbara	exceedingly	DF0101	1500	laptop
33	4556	Michael	enormously	0404B4	750	watch
33	4536	Barbara	crazy	DF0101	1800	laptop
33	7022	Linda	super	31B404	125	coffee maker
33	6591	Sally	super	31B404	125	coffee maker
33	5495	William	really	DF0101	1500	laptop
33	6790	Susan	horribly	0404B4	750	watch
33	4711	John	very	31B404	100	coffee maker
33	4272	Linda	excessively	31B404	150	coffee maker
33	9570	Susan	terribly	DF0101	1500	laptop
33	5643	Susan	exceedingly	31B404	125	coffee maker
33	6374	Maria	crazy	0404B4	550	watch
33	6080	Patricia	enormously	DF0101	1800	laptop
33	7345	James	crazy	0404B4	550	watch
33	7421	Mary	hugely	DF0101	1700	laptop
33	4892	Mary	vastly	0404B4	750	watch
33	4203	Tim	terribly	DF0101	1700	laptop
33	5572	David	extremely	31B404	125	coffee maker
33	4004	Michael	exceedingly	31B404	150	coffee maker
34	8183	Jennifer	enormously	31B404	70	coffee maker
34	4847	Sally		DF0101	1200	laptop
34	4423	Jennifer	hugely	0404B4	3000	watch
34	6047	John	vastly	31B404	80	coffee maker
34	7152	Charles	hugely	0404B4	1500	watch
34	4016	Richard	crazy	DF0101	2000	laptop
34	4943	Barbara	extremely	0404B4	8000	watch
34	4560	David	really	31B404	180	coffee maker
34	9876	Charles	vastly	0404B4	1400	watch
34	5047	David		0404B4	300	watch
34	12623	Sally	very	0404B4	2800	watch
34	4703	Charles	horribly	0404B4	4500	watch
34	5400	Robert	crazy	31B404	350	coffee maker
34	5663	Tim	extremely	0404B4	4000	watch
34	5973	Jennifer	very	31B404	200	coffee maker
34	8264	Mary	enormously	DF0101	1600	laptop
