workerid	name	adverb	gender	object	response	condition	language	enjoyment	gender	age	comments	asses	education	OS	screenH	screenW	Browser	hitid	hittypeid	title	description	keywords	reward	creationtime	assignments	numavailable	numpending	numcomplete	hitstatus	reviewstatus	annotation	assignmentduration	autoapprovaldelay	hitlifetime	viewhit	assignmentid	workerid	assignmentstatus	autoapprovaltime	assignmentaccepttime	assignmentsubmittime	assignmentapprovaltime	assignmentrejecttime	deadline	feedback	reject	Answer.catch_trials	Answer.condition	Answer.time_in_minutes
16	Tyler	decidedly	male	laptop	500	extreme	English	2	Female	57	I don&quotechart do a lot of shopping, so my pricing stinks, but I do believe the guesses where about the language used to describe HOW expensive.	Yes	1	Windows	1024	1280	Chrome	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	374TNBHA8BVVVRTSBJQUHGXPUXZYQ7	16	Approved	Tue Dec 02 04:14:03 PST 2014	Mon Dec 01 11:17:07 PST 2014	Mon Dec 01 11:34:03 PST 2014	Mon Dec 01 13:06:18 PST 2014					[]	{}	16.881016666666667
16	Samuel	particularly	male	laptop	550	extreme	English	2	Female	57	I don&quotechart do a lot of shopping, so my pricing stinks, but I do believe the guesses where about the language used to describe HOW expensive.	Yes	1	Windows	1024	1280	Chrome	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	374TNBHA8BVVVRTSBJQUHGXPUXZYQ7	16	Approved	Tue Dec 02 04:14:03 PST 2014	Mon Dec 01 11:17:07 PST 2014	Mon Dec 01 11:34:03 PST 2014	Mon Dec 01 13:06:18 PST 2014					[]	{}	16.881016666666667
16	Zach	astoundingly	male	laptop	750	extreme	English	2	Female	57	I don&quotechart do a lot of shopping, so my pricing stinks, but I do believe the guesses where about the language used to describe HOW expensive.	Yes	1	Windows	1024	1280	Chrome	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	374TNBHA8BVVVRTSBJQUHGXPUXZYQ7	16	Approved	Tue Dec 02 04:14:03 PST 2014	Mon Dec 01 11:17:07 PST 2014	Mon Dec 01 11:34:03 PST 2014	Mon Dec 01 13:06:18 PST 2014					[]	{}	16.881016666666667
16	Jacob	very	male	watch	125	extreme	English	2	Female	57	I don&quotechart do a lot of shopping, so my pricing stinks, but I do believe the guesses where about the language used to describe HOW expensive.	Yes	1	Windows	1024	1280	Chrome	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	374TNBHA8BVVVRTSBJQUHGXPUXZYQ7	16	Approved	Tue Dec 02 04:14:03 PST 2014	Mon Dec 01 11:17:07 PST 2014	Mon Dec 01 11:34:03 PST 2014	Mon Dec 01 13:06:18 PST 2014					[]	{}	16.881016666666667
16	Jordan	colossally	male	watch	200	extreme	English	2	Female	57	I don&quotechart do a lot of shopping, so my pricing stinks, but I do believe the guesses where about the language used to describe HOW expensive.	Yes	1	Windows	1024	1280	Chrome	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	374TNBHA8BVVVRTSBJQUHGXPUXZYQ7	16	Approved	Tue Dec 02 04:14:03 PST 2014	Mon Dec 01 11:17:07 PST 2014	Mon Dec 01 11:34:03 PST 2014	Mon Dec 01 13:06:18 PST 2014					[]	{}	16.881016666666667
16	Kyle	acutely	male	watch	100	extreme	English	2	Female	57	I don&quotechart do a lot of shopping, so my pricing stinks, but I do believe the guesses where about the language used to describe HOW expensive.	Yes	1	Windows	1024	1280	Chrome	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	374TNBHA8BVVVRTSBJQUHGXPUXZYQ7	16	Approved	Tue Dec 02 04:14:03 PST 2014	Mon Dec 01 11:17:07 PST 2014	Mon Dec 01 11:34:03 PST 2014	Mon Dec 01 13:06:18 PST 2014					[]	{}	16.881016666666667
16	Julia	terrifically	female	watch	150	extreme	English	2	Female	57	I don&quotechart do a lot of shopping, so my pricing stinks, but I do believe the guesses where about the language used to describe HOW expensive.	Yes	1	Windows	1024	1280	Chrome	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	374TNBHA8BVVVRTSBJQUHGXPUXZYQ7	16	Approved	Tue Dec 02 04:14:03 PST 2014	Mon Dec 01 11:17:07 PST 2014	Mon Dec 01 11:34:03 PST 2014	Mon Dec 01 13:06:18 PST 2014					[]	{}	16.881016666666667
16	Erin	markedly	female	laptop	500	extreme	English	2	Female	57	I don&quotechart do a lot of shopping, so my pricing stinks, but I do believe the guesses where about the language used to describe HOW expensive.	Yes	1	Windows	1024	1280	Chrome	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	374TNBHA8BVVVRTSBJQUHGXPUXZYQ7	16	Approved	Tue Dec 02 04:14:03 PST 2014	Mon Dec 01 11:17:07 PST 2014	Mon Dec 01 11:34:03 PST 2014	Mon Dec 01 13:06:18 PST 2014					[]	{}	16.881016666666667
16	Marissa	decidedly	female	watch	150	extreme	English	2	Female	57	I don&quotechart do a lot of shopping, so my pricing stinks, but I do believe the guesses where about the language used to describe HOW expensive.	Yes	1	Windows	1024	1280	Chrome	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	374TNBHA8BVVVRTSBJQUHGXPUXZYQ7	16	Approved	Tue Dec 02 04:14:03 PST 2014	Mon Dec 01 11:17:07 PST 2014	Mon Dec 01 11:34:03 PST 2014	Mon Dec 01 13:06:18 PST 2014					[]	{}	16.881016666666667
16	Haley	unusually	female	laptop	600	extreme	English	2	Female	57	I don&quotechart do a lot of shopping, so my pricing stinks, but I do believe the guesses where about the language used to describe HOW expensive.	Yes	1	Windows	1024	1280	Chrome	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	374TNBHA8BVVVRTSBJQUHGXPUXZYQ7	16	Approved	Tue Dec 02 04:14:03 PST 2014	Mon Dec 01 11:17:07 PST 2014	Mon Dec 01 11:34:03 PST 2014	Mon Dec 01 13:06:18 PST 2014					[]	{}	16.881016666666667
16	Kristen	strikingly	female	coffee maker	75	extreme	English	2	Female	57	I don&quotechart do a lot of shopping, so my pricing stinks, but I do believe the guesses where about the language used to describe HOW expensive.	Yes	1	Windows	1024	1280	Chrome	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	374TNBHA8BVVVRTSBJQUHGXPUXZYQ7	16	Approved	Tue Dec 02 04:14:03 PST 2014	Mon Dec 01 11:17:07 PST 2014	Mon Dec 01 11:34:03 PST 2014	Mon Dec 01 13:06:18 PST 2014					[]	{}	16.881016666666667
16	Jenna	radically	female	coffee maker	80	extreme	English	2	Female	57	I don&quotechart do a lot of shopping, so my pricing stinks, but I do believe the guesses where about the language used to describe HOW expensive.	Yes	1	Windows	1024	1280	Chrome	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	374TNBHA8BVVVRTSBJQUHGXPUXZYQ7	16	Approved	Tue Dec 02 04:14:03 PST 2014	Mon Dec 01 11:17:07 PST 2014	Mon Dec 01 11:34:03 PST 2014	Mon Dec 01 13:06:18 PST 2014					[]	{}	16.881016666666667
16	Gabriel	fantastically	male	watch	200	extreme	English	2	Female	57	I don&quotechart do a lot of shopping, so my pricing stinks, but I do believe the guesses where about the language used to describe HOW expensive.	Yes	1	Windows	1024	1280	Chrome	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	374TNBHA8BVVVRTSBJQUHGXPUXZYQ7	16	Approved	Tue Dec 02 04:14:03 PST 2014	Mon Dec 01 11:17:07 PST 2014	Mon Dec 01 11:34:03 PST 2014	Mon Dec 01 13:06:18 PST 2014					[]	{}	16.881016666666667
16	Emma	desperately	female	laptop	650	extreme	English	2	Female	57	I don&quotechart do a lot of shopping, so my pricing stinks, but I do believe the guesses where about the language used to describe HOW expensive.	Yes	1	Windows	1024	1280	Chrome	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	374TNBHA8BVVVRTSBJQUHGXPUXZYQ7	16	Approved	Tue Dec 02 04:14:03 PST 2014	Mon Dec 01 11:17:07 PST 2014	Mon Dec 01 11:34:03 PST 2014	Mon Dec 01 13:06:18 PST 2014					[]	{}	16.881016666666667
16	Courtney	acutely	female	coffee maker	70	extreme	English	2	Female	57	I don&quotechart do a lot of shopping, so my pricing stinks, but I do believe the guesses where about the language used to describe HOW expensive.	Yes	1	Windows	1024	1280	Chrome	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	374TNBHA8BVVVRTSBJQUHGXPUXZYQ7	16	Approved	Tue Dec 02 04:14:03 PST 2014	Mon Dec 01 11:17:07 PST 2014	Mon Dec 01 11:34:03 PST 2014	Mon Dec 01 13:06:18 PST 2014					[]	{}	16.881016666666667
16	Laura	supremely	female	laptop	500	extreme	English	2	Female	57	I don&quotechart do a lot of shopping, so my pricing stinks, but I do believe the guesses where about the language used to describe HOW expensive.	Yes	1	Windows	1024	1280	Chrome	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	374TNBHA8BVVVRTSBJQUHGXPUXZYQ7	16	Approved	Tue Dec 02 04:14:03 PST 2014	Mon Dec 01 11:17:07 PST 2014	Mon Dec 01 11:34:03 PST 2014	Mon Dec 01 13:06:18 PST 2014					[]	{}	16.881016666666667
16	Jessica	significantly	female	watch	175	extreme	English	2	Female	57	I don&quotechart do a lot of shopping, so my pricing stinks, but I do believe the guesses where about the language used to describe HOW expensive.	Yes	1	Windows	1024	1280	Chrome	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	374TNBHA8BVVVRTSBJQUHGXPUXZYQ7	16	Approved	Tue Dec 02 04:14:03 PST 2014	Mon Dec 01 11:17:07 PST 2014	Mon Dec 01 11:34:03 PST 2014	Mon Dec 01 13:06:18 PST 2014					[]	{}	16.881016666666667
16	Nicholas	intensely	male	watch	150	extreme	English	2	Female	57	I don&quotechart do a lot of shopping, so my pricing stinks, but I do believe the guesses where about the language used to describe HOW expensive.	Yes	1	Windows	1024	1280	Chrome	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	374TNBHA8BVVVRTSBJQUHGXPUXZYQ7	16	Approved	Tue Dec 02 04:14:03 PST 2014	Mon Dec 01 11:17:07 PST 2014	Mon Dec 01 11:34:03 PST 2014	Mon Dec 01 13:06:18 PST 2014					[]	{}	16.881016666666667
16	Brittany	phenomenally	female	coffee maker	85	extreme	English	2	Female	57	I don&quotechart do a lot of shopping, so my pricing stinks, but I do believe the guesses where about the language used to describe HOW expensive.	Yes	1	Windows	1024	1280	Chrome	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	374TNBHA8BVVVRTSBJQUHGXPUXZYQ7	16	Approved	Tue Dec 02 04:14:03 PST 2014	Mon Dec 01 11:17:07 PST 2014	Mon Dec 01 11:34:03 PST 2014	Mon Dec 01 13:06:18 PST 2014					[]	{}	16.881016666666667
16	Kelly	astoundingly	female	coffee maker	85	extreme	English	2	Female	57	I don&quotechart do a lot of shopping, so my pricing stinks, but I do believe the guesses where about the language used to describe HOW expensive.	Yes	1	Windows	1024	1280	Chrome	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	374TNBHA8BVVVRTSBJQUHGXPUXZYQ7	16	Approved	Tue Dec 02 04:14:03 PST 2014	Mon Dec 01 11:17:07 PST 2014	Mon Dec 01 11:34:03 PST 2014	Mon Dec 01 13:06:18 PST 2014					[]	{}	16.881016666666667
16	Madison	excessively	female	coffee maker	85	extreme	English	2	Female	57	I don&quotechart do a lot of shopping, so my pricing stinks, but I do believe the guesses where about the language used to describe HOW expensive.	Yes	1	Windows	1024	1280	Chrome	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	374TNBHA8BVVVRTSBJQUHGXPUXZYQ7	16	Approved	Tue Dec 02 04:14:03 PST 2014	Mon Dec 01 11:17:07 PST 2014	Mon Dec 01 11:34:03 PST 2014	Mon Dec 01 13:06:18 PST 2014					[]	{}	16.881016666666667
16	Melissa	remarkably	female	laptop	600	extreme	English	2	Female	57	I don&quotechart do a lot of shopping, so my pricing stinks, but I do believe the guesses where about the language used to describe HOW expensive.	Yes	1	Windows	1024	1280	Chrome	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	374TNBHA8BVVVRTSBJQUHGXPUXZYQ7	16	Approved	Tue Dec 02 04:14:03 PST 2014	Mon Dec 01 11:17:07 PST 2014	Mon Dec 01 11:34:03 PST 2014	Mon Dec 01 13:06:18 PST 2014					[]	{}	16.881016666666667
16	Kayla	unusually	female	watch	200	extreme	English	2	Female	57	I don&quotechart do a lot of shopping, so my pricing stinks, but I do believe the guesses where about the language used to describe HOW expensive.	Yes	1	Windows	1024	1280	Chrome	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	374TNBHA8BVVVRTSBJQUHGXPUXZYQ7	16	Approved	Tue Dec 02 04:14:03 PST 2014	Mon Dec 01 11:17:07 PST 2014	Mon Dec 01 11:34:03 PST 2014	Mon Dec 01 13:06:18 PST 2014					[]	{}	16.881016666666667
16	Evan	outrageously	male	watch	300	extreme	English	2	Female	57	I don&quotechart do a lot of shopping, so my pricing stinks, but I do believe the guesses where about the language used to describe HOW expensive.	Yes	1	Windows	1024	1280	Chrome	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	374TNBHA8BVVVRTSBJQUHGXPUXZYQ7	16	Approved	Tue Dec 02 04:14:03 PST 2014	Mon Dec 01 11:17:07 PST 2014	Mon Dec 01 11:34:03 PST 2014	Mon Dec 01 13:06:18 PST 2014					[]	{}	16.881016666666667
16	Paige	seriously	female	laptop	500	extreme	English	2	Female	57	I don&quotechart do a lot of shopping, so my pricing stinks, but I do believe the guesses where about the language used to describe HOW expensive.	Yes	1	Windows	1024	1280	Chrome	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	374TNBHA8BVVVRTSBJQUHGXPUXZYQ7	16	Approved	Tue Dec 02 04:14:03 PST 2014	Mon Dec 01 11:17:07 PST 2014	Mon Dec 01 11:34:03 PST 2014	Mon Dec 01 13:06:18 PST 2014					[]	{}	16.881016666666667
16	Steven	unusually	male	coffee maker	80	extreme	English	2	Female	57	I don&quotechart do a lot of shopping, so my pricing stinks, but I do believe the guesses where about the language used to describe HOW expensive.	Yes	1	Windows	1024	1280	Chrome	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	374TNBHA8BVVVRTSBJQUHGXPUXZYQ7	16	Approved	Tue Dec 02 04:14:03 PST 2014	Mon Dec 01 11:17:07 PST 2014	Mon Dec 01 11:34:03 PST 2014	Mon Dec 01 13:06:18 PST 2014					[]	{}	16.881016666666667
