workerid,rt,word,word_type,impatient,qtype,response,language,enjoyment,gender,age,comments,assess,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.dialect,Answer.target,Answer.control,Answer.catch_trials,Answer.time_in_minutes
44,28648,NA,NA,False,NA,NA,English,2,Male,38,,Yes,2,Windows,900,1600,Chrome,3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3YTXXXR8DBXG9OR9CGXUQVNLXJEX4G,A visit to a cousin,an 8 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.70,Thu Jan 15 11:17:30 PST 2015,113,0,3,110,Unassignable,NotReviewed,1 cond,3600,0,Sat Feb 14 11:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,32EYX73OY09EQJONEXI5JL1HWISURK,44,Approved,Thu Jan 15 11:25:54 PST 2015,Thu Jan 15 11:19:02 PST 2015,Thu Jan 15 11:25:54 PST 2015,Thu Jan 15 11:28:37 PST 2015,,,,,"other","truly","very",[],6.680416666666667
44,77673,truly,target,NA,price,100,English,2,Male,38,,Yes,2,Windows,900,1600,Chrome,3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3YTXXXR8DBXG9OR9CGXUQVNLXJEX4G,A visit to a cousin,an 8 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.70,Thu Jan 15 11:17:30 PST 2015,113,0,3,110,Unassignable,NotReviewed,1 cond,3600,0,Sat Feb 14 11:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,32EYX73OY09EQJONEXI5JL1HWISURK,44,Approved,Thu Jan 15 11:25:54 PST 2015,Thu Jan 15 11:19:02 PST 2015,Thu Jan 15 11:25:54 PST 2015,Thu Jan 15 11:28:37 PST 2015,,,,,"other","truly","very",[],6.680416666666667
44,77673,very,control,NA,price,75,English,2,Male,38,,Yes,2,Windows,900,1600,Chrome,3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3YTXXXR8DBXG9OR9CGXUQVNLXJEX4G,A visit to a cousin,an 8 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.70,Thu Jan 15 11:17:30 PST 2015,113,0,3,110,Unassignable,NotReviewed,1 cond,3600,0,Sat Feb 14 11:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,32EYX73OY09EQJONEXI5JL1HWISURK,44,Approved,Thu Jan 15 11:25:54 PST 2015,Thu Jan 15 11:19:02 PST 2015,Thu Jan 15 11:25:54 PST 2015,Thu Jan 15 11:28:37 PST 2015,,,,,"other","truly","very",[],6.680416666666667
44,77673,bare,bare,NA,price,50,English,2,Male,38,,Yes,2,Windows,900,1600,Chrome,3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3YTXXXR8DBXG9OR9CGXUQVNLXJEX4G,A visit to a cousin,an 8 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.70,Thu Jan 15 11:17:30 PST 2015,113,0,3,110,Unassignable,NotReviewed,1 cond,3600,0,Sat Feb 14 11:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,32EYX73OY09EQJONEXI5JL1HWISURK,44,Approved,Thu Jan 15 11:25:54 PST 2015,Thu Jan 15 11:19:02 PST 2015,Thu Jan 15 11:25:54 PST 2015,Thu Jan 15 11:28:37 PST 2015,,,,,"other","truly","very",[],6.680416666666667
44,31831,truly,target,NA,frequency,150,English,2,Male,38,,Yes,2,Windows,900,1600,Chrome,3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3YTXXXR8DBXG9OR9CGXUQVNLXJEX4G,A visit to a cousin,an 8 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.70,Thu Jan 15 11:17:30 PST 2015,113,0,3,110,Unassignable,NotReviewed,1 cond,3600,0,Sat Feb 14 11:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,32EYX73OY09EQJONEXI5JL1HWISURK,44,Approved,Thu Jan 15 11:25:54 PST 2015,Thu Jan 15 11:19:02 PST 2015,Thu Jan 15 11:25:54 PST 2015,Thu Jan 15 11:28:37 PST 2015,,,,,"other","truly","very",[],6.680416666666667
44,31831,very,control,NA,frequency,30,English,2,Male,38,,Yes,2,Windows,900,1600,Chrome,3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3YTXXXR8DBXG9OR9CGXUQVNLXJEX4G,A visit to a cousin,an 8 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.70,Thu Jan 15 11:17:30 PST 2015,113,0,3,110,Unassignable,NotReviewed,1 cond,3600,0,Sat Feb 14 11:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,32EYX73OY09EQJONEXI5JL1HWISURK,44,Approved,Thu Jan 15 11:25:54 PST 2015,Thu Jan 15 11:19:02 PST 2015,Thu Jan 15 11:25:54 PST 2015,Thu Jan 15 11:28:37 PST 2015,,,,,"other","truly","very",[],6.680416666666667
44,31831,tree,tree,NA,frequency,30,English,2,Male,38,,Yes,2,Windows,900,1600,Chrome,3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3YTXXXR8DBXG9OR9CGXUQVNLXJEX4G,A visit to a cousin,an 8 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.70,Thu Jan 15 11:17:30 PST 2015,113,0,3,110,Unassignable,NotReviewed,1 cond,3600,0,Sat Feb 14 11:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,32EYX73OY09EQJONEXI5JL1HWISURK,44,Approved,Thu Jan 15 11:25:54 PST 2015,Thu Jan 15 11:19:02 PST 2015,Thu Jan 15 11:25:54 PST 2015,Thu Jan 15 11:28:37 PST 2015,,,,,"other","truly","very",[],6.680416666666667
44,103830,NA,NA,NA,summary,Jim had a big tree in his back yard and there was a storm. A kid that was over wanted the tree and jim told him he could have it if it came out of the ground. The storm caused the tree to come out of the ground and now the kid has a big chunk of it in his backyard.,English,2,Male,38,,Yes,2,Windows,900,1600,Chrome,3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3YTXXXR8DBXG9OR9CGXUQVNLXJEX4G,A visit to a cousin,an 8 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.70,Thu Jan 15 11:17:30 PST 2015,113,0,3,110,Unassignable,NotReviewed,1 cond,3600,0,Sat Feb 14 11:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,32EYX73OY09EQJONEXI5JL1HWISURK,44,Approved,Thu Jan 15 11:25:54 PST 2015,Thu Jan 15 11:19:02 PST 2015,Thu Jan 15 11:25:54 PST 2015,Thu Jan 15 11:28:37 PST 2015,,,,,"other","truly","very",[],6.680416666666667
44,11447,NA,NA,NA,dialect,-2,English,2,Male,38,,Yes,2,Windows,900,1600,Chrome,3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3YTXXXR8DBXG9OR9CGXUQVNLXJEX4G,A visit to a cousin,an 8 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.70,Thu Jan 15 11:17:30 PST 2015,113,0,3,110,Unassignable,NotReviewed,1 cond,3600,0,Sat Feb 14 11:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,32EYX73OY09EQJONEXI5JL1HWISURK,44,Approved,Thu Jan 15 11:25:54 PST 2015,Thu Jan 15 11:19:02 PST 2015,Thu Jan 15 11:25:54 PST 2015,Thu Jan 15 11:28:37 PST 2015,,,,,"other","truly","very",[],6.680416666666667
44,11447,NA,NA,NA,excitable,-2,English,2,Male,38,,Yes,2,Windows,900,1600,Chrome,3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3YTXXXR8DBXG9OR9CGXUQVNLXJEX4G,A visit to a cousin,an 8 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.70,Thu Jan 15 11:17:30 PST 2015,113,0,3,110,Unassignable,NotReviewed,1 cond,3600,0,Sat Feb 14 11:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,32EYX73OY09EQJONEXI5JL1HWISURK,44,Approved,Thu Jan 15 11:25:54 PST 2015,Thu Jan 15 11:19:02 PST 2015,Thu Jan 15 11:25:54 PST 2015,Thu Jan 15 11:28:37 PST 2015,,,,,"other","truly","very",[],6.680416666666667
45,32883,NA,NA,False,NA,NA,english,2,Male,49,"All went well, thanks.",Yes,2,Windows,800,1280,Chrome,3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3YTXXXR8DBXG9OR9CGXUQVNLXJEX4G,A visit to a cousin,an 8 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.70,Thu Jan 15 11:17:30 PST 2015,113,0,3,110,Unassignable,NotReviewed,1 cond,3600,0,Sat Feb 14 11:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3M1CVSFP605UZ9VPVDCEEUFITTZAQO,45,Approved,Thu Jan 15 11:26:08 PST 2015,Thu Jan 15 11:19:28 PST 2015,Thu Jan 15 11:26:08 PST 2015,Thu Jan 15 11:28:38 PST 2015,,,,,"english","very","truly",[],6.6199
45,52977,NA,NA,False,NA,NA,english,2,Male,49,"All went well, thanks.",Yes,2,Windows,800,1280,Chrome,3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3YTXXXR8DBXG9OR9CGXUQVNLXJEX4G,A visit to a cousin,an 8 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.70,Thu Jan 15 11:17:30 PST 2015,113,0,3,110,Unassignable,NotReviewed,1 cond,3600,0,Sat Feb 14 11:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3M1CVSFP605UZ9VPVDCEEUFITTZAQO,45,Approved,Thu Jan 15 11:26:08 PST 2015,Thu Jan 15 11:19:28 PST 2015,Thu Jan 15 11:26:08 PST 2015,Thu Jan 15 11:28:38 PST 2015,,,,,"english","very","truly",[],6.6199
45,34466,NA,NA,False,NA,NA,english,2,Male,49,"All went well, thanks.",Yes,2,Windows,800,1280,Chrome,3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3YTXXXR8DBXG9OR9CGXUQVNLXJEX4G,A visit to a cousin,an 8 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.70,Thu Jan 15 11:17:30 PST 2015,113,0,3,110,Unassignable,NotReviewed,1 cond,3600,0,Sat Feb 14 11:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3M1CVSFP605UZ9VPVDCEEUFITTZAQO,45,Approved,Thu Jan 15 11:26:08 PST 2015,Thu Jan 15 11:19:28 PST 2015,Thu Jan 15 11:26:08 PST 2015,Thu Jan 15 11:28:38 PST 2015,,,,,"english","very","truly",[],6.6199
45,41749,truly,control,NA,price,150.00,english,2,Male,49,"All went well, thanks.",Yes,2,Windows,800,1280,Chrome,3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3YTXXXR8DBXG9OR9CGXUQVNLXJEX4G,A visit to a cousin,an 8 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.70,Thu Jan 15 11:17:30 PST 2015,113,0,3,110,Unassignable,NotReviewed,1 cond,3600,0,Sat Feb 14 11:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3M1CVSFP605UZ9VPVDCEEUFITTZAQO,45,Approved,Thu Jan 15 11:26:08 PST 2015,Thu Jan 15 11:19:28 PST 2015,Thu Jan 15 11:26:08 PST 2015,Thu Jan 15 11:28:38 PST 2015,,,,,"english","very","truly",[],6.6199
45,41749,very,target,NA,price,300,english,2,Male,49,"All went well, thanks.",Yes,2,Windows,800,1280,Chrome,3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3YTXXXR8DBXG9OR9CGXUQVNLXJEX4G,A visit to a cousin,an 8 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.70,Thu Jan 15 11:17:30 PST 2015,113,0,3,110,Unassignable,NotReviewed,1 cond,3600,0,Sat Feb 14 11:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3M1CVSFP605UZ9VPVDCEEUFITTZAQO,45,Approved,Thu Jan 15 11:26:08 PST 2015,Thu Jan 15 11:19:28 PST 2015,Thu Jan 15 11:26:08 PST 2015,Thu Jan 15 11:28:38 PST 2015,,,,,"english","very","truly",[],6.6199
45,41749,bare,bare,NA,price,100,english,2,Male,49,"All went well, thanks.",Yes,2,Windows,800,1280,Chrome,3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3YTXXXR8DBXG9OR9CGXUQVNLXJEX4G,A visit to a cousin,an 8 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.70,Thu Jan 15 11:17:30 PST 2015,113,0,3,110,Unassignable,NotReviewed,1 cond,3600,0,Sat Feb 14 11:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3M1CVSFP605UZ9VPVDCEEUFITTZAQO,45,Approved,Thu Jan 15 11:26:08 PST 2015,Thu Jan 15 11:19:28 PST 2015,Thu Jan 15 11:26:08 PST 2015,Thu Jan 15 11:28:38 PST 2015,,,,,"english","very","truly",[],6.6199
45,26187,truly,control,NA,frequency,10,english,2,Male,49,"All went well, thanks.",Yes,2,Windows,800,1280,Chrome,3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3YTXXXR8DBXG9OR9CGXUQVNLXJEX4G,A visit to a cousin,an 8 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.70,Thu Jan 15 11:17:30 PST 2015,113,0,3,110,Unassignable,NotReviewed,1 cond,3600,0,Sat Feb 14 11:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3M1CVSFP605UZ9VPVDCEEUFITTZAQO,45,Approved,Thu Jan 15 11:26:08 PST 2015,Thu Jan 15 11:19:28 PST 2015,Thu Jan 15 11:26:08 PST 2015,Thu Jan 15 11:28:38 PST 2015,,,,,"english","very","truly",[],6.6199
45,26187,very,target,NA,frequency,20,english,2,Male,49,"All went well, thanks.",Yes,2,Windows,800,1280,Chrome,3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3YTXXXR8DBXG9OR9CGXUQVNLXJEX4G,A visit to a cousin,an 8 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.70,Thu Jan 15 11:17:30 PST 2015,113,0,3,110,Unassignable,NotReviewed,1 cond,3600,0,Sat Feb 14 11:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3M1CVSFP605UZ9VPVDCEEUFITTZAQO,45,Approved,Thu Jan 15 11:26:08 PST 2015,Thu Jan 15 11:19:28 PST 2015,Thu Jan 15 11:26:08 PST 2015,Thu Jan 15 11:28:38 PST 2015,,,,,"english","very","truly",[],6.6199
45,26187,tree,tree,NA,frequency,20,english,2,Male,49,"All went well, thanks.",Yes,2,Windows,800,1280,Chrome,3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3YTXXXR8DBXG9OR9CGXUQVNLXJEX4G,A visit to a cousin,an 8 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.70,Thu Jan 15 11:17:30 PST 2015,113,0,3,110,Unassignable,NotReviewed,1 cond,3600,0,Sat Feb 14 11:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3M1CVSFP605UZ9VPVDCEEUFITTZAQO,45,Approved,Thu Jan 15 11:26:08 PST 2015,Thu Jan 15 11:19:28 PST 2015,Thu Jan 15 11:26:08 PST 2015,Thu Jan 15 11:28:38 PST 2015,,,,,"english","very","truly",[],6.6199
45,138456,NA,NA,NA,summary,A big gust of wind blew a tree over into a kitchen in a house where a kid was begging all night long to take the tree home with him.,english,2,Male,49,"All went well, thanks.",Yes,2,Windows,800,1280,Chrome,3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3YTXXXR8DBXG9OR9CGXUQVNLXJEX4G,A visit to a cousin,an 8 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.70,Thu Jan 15 11:17:30 PST 2015,113,0,3,110,Unassignable,NotReviewed,1 cond,3600,0,Sat Feb 14 11:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3M1CVSFP605UZ9VPVDCEEUFITTZAQO,45,Approved,Thu Jan 15 11:26:08 PST 2015,Thu Jan 15 11:19:28 PST 2015,Thu Jan 15 11:26:08 PST 2015,Thu Jan 15 11:28:38 PST 2015,,,,,"english","very","truly",[],6.6199
45,11902,NA,NA,NA,dialect,2,english,2,Male,49,"All went well, thanks.",Yes,2,Windows,800,1280,Chrome,3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3YTXXXR8DBXG9OR9CGXUQVNLXJEX4G,A visit to a cousin,an 8 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.70,Thu Jan 15 11:17:30 PST 2015,113,0,3,110,Unassignable,NotReviewed,1 cond,3600,0,Sat Feb 14 11:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3M1CVSFP605UZ9VPVDCEEUFITTZAQO,45,Approved,Thu Jan 15 11:26:08 PST 2015,Thu Jan 15 11:19:28 PST 2015,Thu Jan 15 11:26:08 PST 2015,Thu Jan 15 11:28:38 PST 2015,,,,,"english","very","truly",[],6.6199
45,11902,NA,NA,NA,excitable,2,english,2,Male,49,"All went well, thanks.",Yes,2,Windows,800,1280,Chrome,3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3YTXXXR8DBXG9OR9CGXUQVNLXJEX4G,A visit to a cousin,an 8 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.70,Thu Jan 15 11:17:30 PST 2015,113,0,3,110,Unassignable,NotReviewed,1 cond,3600,0,Sat Feb 14 11:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3M1CVSFP605UZ9VPVDCEEUFITTZAQO,45,Approved,Thu Jan 15 11:26:08 PST 2015,Thu Jan 15 11:19:28 PST 2015,Thu Jan 15 11:26:08 PST 2015,Thu Jan 15 11:28:38 PST 2015,,,,,"english","very","truly",[],6.6199
46,17720,NA,NA,False,NA,NA,English,2,Male,36,,Yes,2,Mac,1440,2560,Chrome,3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3YTXXXR8DBXG9OR9CGXUQVNLXJEX4G,A visit to a cousin,an 8 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.70,Thu Jan 15 11:17:30 PST 2015,113,0,3,110,Unassignable,NotReviewed,1 cond,3600,0,Sat Feb 14 11:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,37C0GNLMHF3ZNYFH0EPIYQ6XEVKD6W,46,Approved,Thu Jan 15 11:26:28 PST 2015,Thu Jan 15 11:18:01 PST 2015,Thu Jan 15 11:26:28 PST 2015,Thu Jan 15 11:28:38 PST 2015,,,,,"english","truly","very",[],3.9976
46,31982,NA,NA,False,NA,NA,English,2,Male,36,,Yes,2,Mac,1440,2560,Chrome,3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3YTXXXR8DBXG9OR9CGXUQVNLXJEX4G,A visit to a cousin,an 8 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.70,Thu Jan 15 11:17:30 PST 2015,113,0,3,110,Unassignable,NotReviewed,1 cond,3600,0,Sat Feb 14 11:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,37C0GNLMHF3ZNYFH0EPIYQ6XEVKD6W,46,Approved,Thu Jan 15 11:26:28 PST 2015,Thu Jan 15 11:18:01 PST 2015,Thu Jan 15 11:26:28 PST 2015,Thu Jan 15 11:28:38 PST 2015,,,,,"english","truly","very",[],3.9976
46,20422,NA,NA,False,NA,NA,English,2,Male,36,,Yes,2,Mac,1440,2560,Chrome,3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3YTXXXR8DBXG9OR9CGXUQVNLXJEX4G,A visit to a cousin,an 8 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.70,Thu Jan 15 11:17:30 PST 2015,113,0,3,110,Unassignable,NotReviewed,1 cond,3600,0,Sat Feb 14 11:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,37C0GNLMHF3ZNYFH0EPIYQ6XEVKD6W,46,Approved,Thu Jan 15 11:26:28 PST 2015,Thu Jan 15 11:18:01 PST 2015,Thu Jan 15 11:26:28 PST 2015,Thu Jan 15 11:28:38 PST 2015,,,,,"english","truly","very",[],3.9976
46,30751,truly,target,NA,price,100,English,2,Male,36,,Yes,2,Mac,1440,2560,Chrome,3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3YTXXXR8DBXG9OR9CGXUQVNLXJEX4G,A visit to a cousin,an 8 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.70,Thu Jan 15 11:17:30 PST 2015,113,0,3,110,Unassignable,NotReviewed,1 cond,3600,0,Sat Feb 14 11:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,37C0GNLMHF3ZNYFH0EPIYQ6XEVKD6W,46,Approved,Thu Jan 15 11:26:28 PST 2015,Thu Jan 15 11:18:01 PST 2015,Thu Jan 15 11:26:28 PST 2015,Thu Jan 15 11:28:38 PST 2015,,,,,"english","truly","very",[],3.9976
46,30751,very,control,NA,price,50,English,2,Male,36,,Yes,2,Mac,1440,2560,Chrome,3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3YTXXXR8DBXG9OR9CGXUQVNLXJEX4G,A visit to a cousin,an 8 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.70,Thu Jan 15 11:17:30 PST 2015,113,0,3,110,Unassignable,NotReviewed,1 cond,3600,0,Sat Feb 14 11:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,37C0GNLMHF3ZNYFH0EPIYQ6XEVKD6W,46,Approved,Thu Jan 15 11:26:28 PST 2015,Thu Jan 15 11:18:01 PST 2015,Thu Jan 15 11:26:28 PST 2015,Thu Jan 15 11:28:38 PST 2015,,,,,"english","truly","very",[],3.9976
46,30751,bare,bare,NA,price,30,English,2,Male,36,,Yes,2,Mac,1440,2560,Chrome,3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3YTXXXR8DBXG9OR9CGXUQVNLXJEX4G,A visit to a cousin,an 8 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.70,Thu Jan 15 11:17:30 PST 2015,113,0,3,110,Unassignable,NotReviewed,1 cond,3600,0,Sat Feb 14 11:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,37C0GNLMHF3ZNYFH0EPIYQ6XEVKD6W,46,Approved,Thu Jan 15 11:26:28 PST 2015,Thu Jan 15 11:18:01 PST 2015,Thu Jan 15 11:26:28 PST 2015,Thu Jan 15 11:28:38 PST 2015,,,,,"english","truly","very",[],3.9976
46,23340,truly,target,NA,frequency,70,English,2,Male,36,,Yes,2,Mac,1440,2560,Chrome,3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3YTXXXR8DBXG9OR9CGXUQVNLXJEX4G,A visit to a cousin,an 8 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.70,Thu Jan 15 11:17:30 PST 2015,113,0,3,110,Unassignable,NotReviewed,1 cond,3600,0,Sat Feb 14 11:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,37C0GNLMHF3ZNYFH0EPIYQ6XEVKD6W,46,Approved,Thu Jan 15 11:26:28 PST 2015,Thu Jan 15 11:18:01 PST 2015,Thu Jan 15 11:26:28 PST 2015,Thu Jan 15 11:28:38 PST 2015,,,,,"english","truly","very",[],3.9976
46,23340,very,control,NA,frequency,0,English,2,Male,36,,Yes,2,Mac,1440,2560,Chrome,3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3YTXXXR8DBXG9OR9CGXUQVNLXJEX4G,A visit to a cousin,an 8 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.70,Thu Jan 15 11:17:30 PST 2015,113,0,3,110,Unassignable,NotReviewed,1 cond,3600,0,Sat Feb 14 11:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,37C0GNLMHF3ZNYFH0EPIYQ6XEVKD6W,46,Approved,Thu Jan 15 11:26:28 PST 2015,Thu Jan 15 11:18:01 PST 2015,Thu Jan 15 11:26:28 PST 2015,Thu Jan 15 11:28:38 PST 2015,,,,,"english","truly","very",[],3.9976
